epoc (ms),timestamp (-0400),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1554151910774,2019-04-01T16.51.50.774,85.520,0.291,-1.063,-0.241
1554151910854,2019-04-01T16.51.50.854,85.600,0.238,-1.408,-0.382
1554151910934,2019-04-01T16.51.50.934,85.680,0.057,-0.505,-0.254
1554151911014,2019-04-01T16.51.51.014,85.760,0.072,-0.471,-0.527
1554151911094,2019-04-01T16.51.51.094,85.840,0.533,-1.474,-0.146
1554151911174,2019-04-01T16.51.51.174,85.920,0.344,-1.372,-0.105
1554151911254,2019-04-01T16.51.51.254,86.000,0.256,-0.510,-0.057
1554151911334,2019-04-01T16.51.51.334,86.080,0.264,-0.335,-0.037
1554151911414,2019-04-01T16.51.51.414,86.160,0.503,-1.218,-0.136
1554151911494,2019-04-01T16.51.51.494,86.240,0.728,-1.170,-0.165
1554151911574,2019-04-01T16.51.51.574,86.320,0.476,-0.461,-0.127
1554151911654,2019-04-01T16.51.51.654,86.400,0.447,-0.525,-0.175
1554151911734,2019-04-01T16.51.51.734,86.480,0.997,-1.361,-0.193
1554151911814,2019-04-01T16.51.51.814,86.560,0.654,-0.967,-0.109
1554151911894,2019-04-01T16.51.51.894,86.640,0.125,-0.331,-0.095
1554151911974,2019-04-01T16.51.51.974,86.720,0.235,-0.756,-0.137
1554151912054,2019-04-01T16.51.52.054,86.800,0.332,-1.333,-0.144
1554151912134,2019-04-01T16.51.52.134,86.880,0.157,-0.876,-0.138
1554151912214,2019-04-01T16.51.52.214,86.960,0.029,-0.385,-0.155
1554151912294,2019-04-01T16.51.52.294,87.040,0.315,-1.257,-0.208
1554151912374,2019-04-01T16.51.52.374,87.120,0.304,-1.571,-0.207
1554151912454,2019-04-01T16.51.52.454,87.200,0.175,-0.918,-0.058
1554151912534,2019-04-01T16.51.52.534,87.280,0.126,-0.370,-0.010
1554151912614,2019-04-01T16.51.52.614,87.360,0.132,-0.966,-0.138
1554151912694,2019-04-01T16.51.52.694,87.440,0.175,-1.211,-0.211
1554151912774,2019-04-01T16.51.52.774,87.520,0.226,-0.464,-0.156
1554151912854,2019-04-01T16.51.52.854,87.600,0.412,-0.500,-0.398
1554151912934,2019-04-01T16.51.52.934,87.680,0.461,-1.030,-0.634
1554151913014,2019-04-01T16.51.53.014,87.760,0.605,-1.173,-0.566
1554151913094,2019-04-01T16.51.53.094,87.840,0.560,-0.818,-0.558
1554151913174,2019-04-01T16.51.53.174,87.920,0.392,-0.496,-0.481
1554151913254,2019-04-01T16.51.53.254,88.000,0.503,-0.538,-0.582
1554151913334,2019-04-01T16.51.53.334,88.080,0.545,-0.844,-0.575
1554151913414,2019-04-01T16.51.53.414,88.160,0.379,-0.711,-0.210
1554151913494,2019-04-01T16.51.53.494,88.240,0.404,-0.296,-0.403
1554151913574,2019-04-01T16.51.53.574,88.320,0.468,-0.840,-0.929
1554151913654,2019-04-01T16.51.53.654,88.400,0.598,-1.339,-0.805
1554151913734,2019-04-01T16.51.53.734,88.480,0.500,-0.939,-0.560
1554151913814,2019-04-01T16.51.53.814,88.560,0.267,-0.414,-0.447
1554151913894,2019-04-01T16.51.53.894,88.640,0.124,-0.445,-0.485
1554151913974,2019-04-01T16.51.53.974,88.720,0.010,-0.887,-0.560
1554151914054,2019-04-01T16.51.54.054,88.800,-0.073,-0.610,-0.529
1554151914134,2019-04-01T16.51.54.134,88.880,-0.023,-0.482,-0.674
1554151914214,2019-04-01T16.51.54.214,88.960,0.089,-0.855,-0.855
1554151914294,2019-04-01T16.51.54.294,89.040,-0.088,-0.948,-0.930
1554151914374,2019-04-01T16.51.54.374,89.120,-0.062,-0.791,-0.846
1554151914454,2019-04-01T16.51.54.454,89.200,0.101,-0.632,-0.654
1554151914534,2019-04-01T16.51.54.534,89.280,0.119,-0.515,-0.652
1554151914614,2019-04-01T16.51.54.614,89.360,0.244,-0.926,-0.655
1554151914694,2019-04-01T16.51.54.694,89.440,0.400,-1.178,-0.453
1554151914774,2019-04-01T16.51.54.774,89.520,0.364,-0.585,-0.253
1554151914854,2019-04-01T16.51.54.854,89.600,0.513,-0.271,-0.768
1554151914934,2019-04-01T16.51.54.934,89.680,0.724,-0.934,-0.889
1554151915014,2019-04-01T16.51.55.014,89.760,0.792,-1.069,-0.322
1554151915094,2019-04-01T16.51.55.094,89.840,0.567,-0.478,-0.226
1554151915174,2019-04-01T16.51.55.174,89.920,0.551,-0.264,-0.574
1554151915254,2019-04-01T16.51.55.254,90.000,0.737,-0.451,-0.456
1554151915334,2019-04-01T16.51.55.334,90.080,0.422,-0.223,-0.422
1554151915414,2019-04-01T16.51.55.414,90.160,1.020,-0.338,-0.759
1554151915494,2019-04-01T16.51.55.494,90.240,1.356,-0.921,-0.545
1554151915574,2019-04-01T16.51.55.574,90.320,0.684,-0.664,-0.304
1554151915654,2019-04-01T16.51.55.654,90.400,0.358,-0.167,-0.416
1554151915734,2019-04-01T16.51.55.734,90.480,0.511,-0.470,-0.744
1554151915814,2019-04-01T16.51.55.814,90.560,0.703,-0.651,-0.652
1554151915894,2019-04-01T16.51.55.894,90.640,0.344,-0.346,-0.576
1554151915974,2019-04-01T16.51.55.974,90.720,0.303,-0.377,-0.677
1554151916054,2019-04-01T16.51.56.054,90.800,0.559,-0.830,-0.838
1554151916134,2019-04-01T16.51.56.134,90.880,0.651,-0.897,-0.643
1554151916214,2019-04-01T16.51.56.214,90.960,0.427,-0.771,-0.629
1554151916294,2019-04-01T16.51.56.294,91.040,0.216,-0.496,-0.625
1554151916374,2019-04-01T16.51.56.374,91.120,0.387,-0.450,-0.589
1554151916454,2019-04-01T16.51.56.454,91.200,0.564,-0.622,-0.525
1554151916534,2019-04-01T16.51.56.534,91.280,0.559,-0.583,-0.370
1554151916614,2019-04-01T16.51.56.614,91.360,0.392,-0.469,-0.413
1554151916694,2019-04-01T16.51.56.694,91.440,0.654,-0.726,-0.735
1554151916774,2019-04-01T16.51.56.774,91.520,0.915,-0.891,-0.833
1554151916854,2019-04-01T16.51.56.854,91.600,0.651,-0.829,-0.771
1554151916934,2019-04-01T16.51.56.934,91.680,0.350,-0.431,-0.388
1554151917014,2019-04-01T16.51.57.014,91.760,0.350,-0.364,-0.504
1554151917094,2019-04-01T16.51.57.094,91.840,0.577,-1.062,-0.380
1554151917174,2019-04-01T16.51.57.174,91.920,0.553,-1.230,-0.429
1554151917254,2019-04-01T16.51.57.254,92.000,0.384,-0.574,-0.425
1554151917334,2019-04-01T16.51.57.334,92.080,0.351,-0.262,-0.405
1554151917414,2019-04-01T16.51.57.414,92.160,0.455,-1.003,-0.880
1554151917494,2019-04-01T16.51.57.494,92.240,0.356,-1.216,-0.233
1554151917574,2019-04-01T16.51.57.574,92.320,0.443,-0.726,-0.371
1554151917654,2019-04-01T16.51.57.654,92.400,0.415,-0.766,-0.491
1554151917734,2019-04-01T16.51.57.734,92.480,0.176,-0.649,-0.472
1554151917814,2019-04-01T16.51.57.814,92.560,0.206,-0.500,-0.477
1554151917894,2019-04-01T16.51.57.894,92.640,0.310,-1.036,-0.344
1554151917974,2019-04-01T16.51.57.974,92.720,0.472,-1.418,-0.414
1554151918054,2019-04-01T16.51.58.054,92.800,0.237,-1.026,-0.344
1554151918134,2019-04-01T16.51.58.134,92.880,0.137,-0.330,-0.150
1554151918214,2019-04-01T16.51.58.214,92.960,0.292,-0.814,-0.226
1554151918294,2019-04-01T16.51.58.294,93.040,0.421,-1.275,-0.317
1554151918374,2019-04-01T16.51.58.374,93.120,0.208,-0.467,-0.180
1554151918454,2019-04-01T16.51.58.454,93.200,0.315,-0.550,-0.294
1554151918534,2019-04-01T16.51.58.534,93.280,0.551,-1.350,-0.304
1554151918614,2019-04-01T16.51.58.614,93.360,0.525,-1.101,-0.291
1554151918694,2019-04-01T16.51.58.694,93.440,0.473,-0.718,-0.259
1554151918774,2019-04-01T16.51.58.774,93.520,0.292,-0.608,-0.500
1554151918854,2019-04-01T16.51.58.854,93.600,0.360,-0.548,-0.751
1554151918934,2019-04-01T16.51.58.934,93.680,0.603,-0.676,-0.453
1554151919014,2019-04-01T16.51.59.014,93.760,0.529,-0.887,-0.329
1554151919094,2019-04-01T16.51.59.094,93.840,0.644,-0.938,-0.360
1554151919174,2019-04-01T16.51.59.174,93.920,0.646,-0.888,-0.221
1554151919254,2019-04-01T16.51.59.254,94.000,0.443,-0.913,-0.153
1554151919334,2019-04-01T16.51.59.334,94.080,0.377,-0.906,-0.186
1554151919414,2019-04-01T16.51.59.414,94.160,0.367,-1.075,-0.332
1554151919494,2019-04-01T16.51.59.494,94.240,0.289,-0.929,-0.363
1554151919574,2019-04-01T16.51.59.574,94.320,0.228,-0.399,-0.259
1554151919654,2019-04-01T16.51.59.654,94.400,0.375,-0.564,-0.457
1554151919734,2019-04-01T16.51.59.734,94.480,0.549,-0.877,-0.556
1554151919814,2019-04-01T16.51.59.814,94.560,0.603,-1.087,-0.558
1554151919894,2019-04-01T16.51.59.894,94.640,0.561,-0.721,-0.511
1554151919974,2019-04-01T16.51.59.974,94.720,0.593,-0.439,-0.422
1554151920054,2019-04-01T16.52.00.054,94.800,0.727,-0.447,-0.448
1554151920134,2019-04-01T16.52.00.134,94.880,0.585,-0.475,-0.406
1554151920214,2019-04-01T16.52.00.214,94.960,0.415,-0.776,-0.159
1554151920294,2019-04-01T16.52.00.294,95.040,0.331,-0.944,-0.447
1554151920374,2019-04-01T16.52.00.374,95.120,0.150,-0.945,-0.600
1554151920454,2019-04-01T16.52.00.454,95.200,0.093,-0.982,-0.629
1554151920534,2019-04-01T16.52.00.534,95.280,-0.031,-1.096,-0.666
1554151920614,2019-04-01T16.52.00.614,95.360,-0.237,-0.991,-0.740
1554151920694,2019-04-01T16.52.00.694,95.440,-0.142,-0.770,-0.563
1554151920774,2019-04-01T16.52.00.774,95.520,0.049,-0.687,-0.573
1554151920854,2019-04-01T16.52.00.854,95.600,0.203,-0.718,-0.494
1554151920934,2019-04-01T16.52.00.934,95.680,0.273,-0.670,-0.384
1554151921014,2019-04-01T16.52.01.014,95.760,0.369,-0.822,-0.349
1554151921094,2019-04-01T16.52.01.094,95.840,0.543,-0.945,-0.429
1554151921174,2019-04-01T16.52.01.174,95.920,0.502,-0.867,-0.512
1554151921254,2019-04-01T16.52.01.254,96.000,0.207,-0.443,-0.347
1554151921334,2019-04-01T16.52.01.334,96.080,0.242,-0.416,-0.361
1554151921414,2019-04-01T16.52.01.414,96.160,0.448,-0.585,-0.438
1554151921494,2019-04-01T16.52.01.494,96.240,0.553,-0.651,-0.806
1554151921574,2019-04-01T16.52.01.574,96.320,0.728,-0.981,-0.753
1554151921654,2019-04-01T16.52.01.654,96.400,0.999,-0.604,-0.199
1554151921734,2019-04-01T16.52.01.734,96.480,0.958,-0.239,-0.623
1554151921814,2019-04-01T16.52.01.814,96.560,1.051,-0.230,-0.669
1554151921894,2019-04-01T16.52.01.894,96.640,1.038,-0.326,-0.512
1554151921974,2019-04-01T16.52.01.974,96.720,0.776,-0.139,-0.549
1554151922054,2019-04-01T16.52.02.054,96.800,0.443,-0.306,-0.664
1554151922134,2019-04-01T16.52.02.134,96.880,0.324,-0.733,-0.629
1554151922214,2019-04-01T16.52.02.214,96.960,0.461,-0.630,-0.740
1554151922294,2019-04-01T16.52.02.294,97.040,0.417,-0.752,-0.787
1554151922374,2019-04-01T16.52.02.374,97.120,0.215,-0.729,-0.705
1554151922454,2019-04-01T16.52.02.454,97.200,0.074,-0.385,-0.390
1554151922534,2019-04-01T16.52.02.534,97.280,0.496,-1.089,-0.780
1554151922614,2019-04-01T16.52.02.614,97.360,0.256,-1.087,-0.311
1554151922694,2019-04-01T16.52.02.694,97.440,0.110,-0.384,-0.449
1554151922774,2019-04-01T16.52.02.774,97.520,0.366,-0.777,-0.694
1554151922854,2019-04-01T16.52.02.854,97.600,0.510,-1.030,-0.306
1554151922934,2019-04-01T16.52.02.934,97.680,0.426,-0.798,-0.250
1554151923014,2019-04-01T16.52.03.014,97.760,0.349,-0.772,-0.328
1554151923094,2019-04-01T16.52.03.094,97.840,0.418,-0.938,-0.383
1554151923174,2019-04-01T16.52.03.174,97.920,0.442,-0.967,-0.370
1554151923254,2019-04-01T16.52.03.254,98.000,0.409,-0.833,-0.331
1554151923334,2019-04-01T16.52.03.334,98.080,0.434,-0.642,-0.295
1554151923414,2019-04-01T16.52.03.414,98.160,0.473,-0.818,-0.294
1554151923494,2019-04-01T16.52.03.494,98.240,0.341,-0.912,-0.225
1554151923574,2019-04-01T16.52.03.574,98.320,0.333,-0.773,-0.208
1554151923654,2019-04-01T16.52.03.654,98.400,0.364,-0.838,-0.211
1554151923734,2019-04-01T16.52.03.734,98.480,0.375,-0.891,-0.240
1554151923814,2019-04-01T16.52.03.814,98.560,0.509,-1.099,-0.257
1554151923894,2019-04-01T16.52.03.894,98.640,0.298,-0.955,-0.308
1554151923974,2019-04-01T16.52.03.974,98.720,0.108,-0.629,-0.535
1554151924054,2019-04-01T16.52.04.054,98.800,0.338,-0.978,-0.311
1554151924134,2019-04-01T16.52.04.134,98.880,0.425,-0.770,-0.026
1554151924214,2019-04-01T16.52.04.214,98.960,0.420,-0.781,0.021
1554151924294,2019-04-01T16.52.04.294,99.040,0.406,-0.890,-0.052
1554151924374,2019-04-01T16.52.04.374,99.120,0.420,-1.011,-0.144
1554151924454,2019-04-01T16.52.04.454,99.200,0.450,-1.050,-0.247
1554151924534,2019-04-01T16.52.04.534,99.280,0.406,-0.697,-0.265
1554151924614,2019-04-01T16.52.04.614,99.360,0.402,-0.817,-0.371
1554151924694,2019-04-01T16.52.04.694,99.440,0.372,-0.835,-0.313
1554151924774,2019-04-01T16.52.04.774,99.520,0.357,-0.788,-0.391
1554151924854,2019-04-01T16.52.04.854,99.600,0.475,-0.706,-0.405
1554151924934,2019-04-01T16.52.04.934,99.680,0.457,-0.667,-0.452
1554151925014,2019-04-01T16.52.05.014,99.760,0.466,-0.707,-0.447
1554151925094,2019-04-01T16.52.05.094,99.840,0.298,-0.603,-0.479
1554151925174,2019-04-01T16.52.05.174,99.920,0.212,-0.608,-0.538
1554151925254,2019-04-01T16.52.05.254,100.000,0.279,-0.616,-0.638
1554151925334,2019-04-01T16.52.05.334,100.080,0.267,-0.583,-0.599
1554151925414,2019-04-01T16.52.05.414,100.160,0.250,-0.528,-0.506
1554151925494,2019-04-01T16.52.05.494,100.240,0.250,-0.484,-0.598
1554151925574,2019-04-01T16.52.05.574,100.320,0.281,-0.496,-0.687
1554151925654,2019-04-01T16.52.05.654,100.400,0.388,-0.383,-0.861
1554151925734,2019-04-01T16.52.05.734,100.480,0.582,-0.281,-0.991
1554151925814,2019-04-01T16.52.05.814,100.560,0.667,-0.387,-0.822
1554151925894,2019-04-01T16.52.05.894,100.640,0.629,-0.418,-0.907
1554151925974,2019-04-01T16.52.05.974,100.720,0.576,-0.358,-0.895
1554151926054,2019-04-01T16.52.06.054,100.800,0.675,-0.329,-0.880
1554151926134,2019-04-01T16.52.06.134,100.880,0.686,-0.378,-0.936
1554151926214,2019-04-01T16.52.06.214,100.960,0.962,-0.392,-1.007
1554151926294,2019-04-01T16.52.06.294,101.040,1.198,-0.266,-1.042
1554151926374,2019-04-01T16.52.06.374,101.120,1.067,-0.048,-0.323
1554151926454,2019-04-01T16.52.06.454,101.200,0.594,-0.043,-0.254
1554151926534,2019-04-01T16.52.06.534,101.280,0.581,0.038,-0.237
1554151926614,2019-04-01T16.52.06.614,101.360,0.984,-0.279,-0.143
1554151926694,2019-04-01T16.52.06.694,101.440,0.836,-0.328,-0.081
1554151926774,2019-04-01T16.52.06.774,101.520,0.871,-0.618,0.254
1554151926854,2019-04-01T16.52.06.854,101.600,0.868,-0.626,0.029
1554151926934,2019-04-01T16.52.06.934,101.680,0.764,-0.649,-0.079
1554151927014,2019-04-01T16.52.07.014,101.760,0.571,-0.667,-0.243
1554151927094,2019-04-01T16.52.07.094,101.840,0.646,-0.994,-0.314
1554151927174,2019-04-01T16.52.07.174,101.920,0.464,-0.788,-0.308
1554151927254,2019-04-01T16.52.07.254,102.000,0.393,-0.961,-0.452
1554151927334,2019-04-01T16.52.07.334,102.080,0.087,-0.994,-0.325
1554151927414,2019-04-01T16.52.07.414,102.160,-0.007,-0.803,-0.201
1554151927494,2019-04-01T16.52.07.494,102.240,0.079,-0.967,-0.249
1554151927574,2019-04-01T16.52.07.574,102.320,0.201,-0.995,-0.163
1554151927654,2019-04-01T16.52.07.654,102.400,0.157,-0.884,-0.150
1554151927734,2019-04-01T16.52.07.734,102.480,0.375,-0.986,-0.051
1554151927814,2019-04-01T16.52.07.814,102.560,0.478,-1.003,0.296
1554151927894,2019-04-01T16.52.07.894,102.640,0.324,-0.819,0.244
1554151927974,2019-04-01T16.52.07.974,102.720,0.318,-0.865,0.242
1554151928054,2019-04-01T16.52.08.054,102.800,0.385,-0.886,0.237
1554151928134,2019-04-01T16.52.08.134,102.880,0.350,-0.881,0.179
1554151928214,2019-04-01T16.52.08.214,102.960,0.362,-0.886,0.133
1554151928294,2019-04-01T16.52.08.294,103.040,0.326,-0.864,0.005
1554151928374,2019-04-01T16.52.08.374,103.120,0.246,-1.059,0.067
1554151928454,2019-04-01T16.52.08.454,103.200,0.201,-0.942,0.146
1554151928534,2019-04-01T16.52.08.534,103.280,0.243,-0.887,0.137
1554151928614,2019-04-01T16.52.08.614,103.360,0.283,-0.949,0.110
1554151928694,2019-04-01T16.52.08.694,103.440,0.290,-0.913,0.120
1554151928774,2019-04-01T16.52.08.774,103.520,0.320,-0.918,0.112
1554151928854,2019-04-01T16.52.08.854,103.600,0.300,-0.920,0.119
1554151928934,2019-04-01T16.52.08.934,103.680,0.274,-0.918,0.110
1554151929014,2019-04-01T16.52.09.014,103.760,0.277,-0.921,0.132
1554151929094,2019-04-01T16.52.09.094,103.840,0.299,-0.920,0.144
1554151929174,2019-04-01T16.52.09.174,103.920,0.300,-0.925,0.121
1554151929254,2019-04-01T16.52.09.254,104.000,0.295,-0.936,0.098
1554151929334,2019-04-01T16.52.09.334,104.080,0.296,-0.932,0.109
1554151929414,2019-04-01T16.52.09.414,104.160,0.302,-0.922,0.093
1554151929494,2019-04-01T16.52.09.494,104.240,0.306,-0.929,0.087
1554151929574,2019-04-01T16.52.09.574,104.320,0.306,-0.918,0.086
1554151929654,2019-04-01T16.52.09.654,104.400,0.295,-0.928,0.096
1554151929734,2019-04-01T16.52.09.734,104.480,0.288,-0.927,0.095
1554151929814,2019-04-01T16.52.09.814,104.560,0.285,-0.929,0.090
1554151929894,2019-04-01T16.52.09.894,104.640,0.286,-0.926,0.083
1554151929974,2019-04-01T16.52.09.974,104.720,0.304,-0.931,0.082
1554151930054,2019-04-01T16.52.10.054,104.800,0.306,-0.928,0.074
1554151930134,2019-04-01T16.52.10.134,104.880,0.301,-0.932,0.071
1554151930214,2019-04-01T16.52.10.214,104.960,0.297,-0.934,0.066
1554151930294,2019-04-01T16.52.10.294,105.040,0.303,-0.932,0.066
1554151930374,2019-04-01T16.52.10.374,105.120,0.299,-0.928,0.069
1554151930454,2019-04-01T16.52.10.454,105.200,0.305,-0.926,0.074
1554151930534,2019-04-01T16.52.10.534,105.280,0.305,-0.931,0.069
1554151930614,2019-04-01T16.52.10.614,105.360,0.298,-0.920,0.072
1554151930694,2019-04-01T16.52.10.694,105.440,0.295,-0.933,0.078
1554151930774,2019-04-01T16.52.10.774,105.520,0.296,-0.927,0.078
1554151930854,2019-04-01T16.52.10.854,105.600,0.302,-0.924,0.082
1554151930934,2019-04-01T16.52.10.934,105.680,0.336,-0.913,0.086
1554151931014,2019-04-01T16.52.11.014,105.760,0.531,-0.928,0.167
1554151931094,2019-04-01T16.52.11.094,105.840,0.350,-0.819,0.180
1554151931174,2019-04-01T16.52.11.174,105.920,0.304,-0.935,0.215
1554151931254,2019-04-01T16.52.11.254,106.000,0.143,-1.046,0.095
1554151931334,2019-04-01T16.52.11.334,106.080,0.043,-1.055,0.196
1554151931414,2019-04-01T16.52.11.414,106.160,-0.167,-0.894,0.182
1554151931494,2019-04-01T16.52.11.494,106.240,-0.172,-0.722,-0.161
1554151931574,2019-04-01T16.52.11.574,106.320,0.051,-1.120,-0.735
1554151931654,2019-04-01T16.52.11.654,106.400,0.570,-1.024,-0.493
1554151931734,2019-04-01T16.52.11.734,106.480,0.667,-0.635,-0.329
1554151931814,2019-04-01T16.52.11.814,106.560,0.509,-0.518,-0.545
1554151931894,2019-04-01T16.52.11.894,106.640,0.863,-0.104,-0.584
1554151931974,2019-04-01T16.52.11.974,106.720,0.940,-0.145,-0.737
1554151932054,2019-04-01T16.52.12.054,106.800,0.978,-0.169,-0.777
1554151932134,2019-04-01T16.52.12.134,106.880,0.535,-0.269,-0.771
1554151932214,2019-04-01T16.52.12.214,106.960,0.442,-0.003,-0.572
1554151932294,2019-04-01T16.52.12.294,107.040,0.675,0.592,-0.778
1554151932374,2019-04-01T16.52.12.374,107.120,1.029,0.445,-1.021
1554151932454,2019-04-01T16.52.12.454,107.200,1.056,-0.165,-0.906
1554151932534,2019-04-01T16.52.12.534,107.280,0.900,-0.295,-1.400
1554151932614,2019-04-01T16.52.12.614,107.360,1.162,-0.381,-0.847
1554151932694,2019-04-01T16.52.12.694,107.440,0.776,-0.422,-0.555
1554151932774,2019-04-01T16.52.12.774,107.520,0.359,-0.475,-0.509
1554151932854,2019-04-01T16.52.12.854,107.600,0.229,-0.264,-0.581
1554151932934,2019-04-01T16.52.12.934,107.680,0.631,0.104,-1.223
1554151933014,2019-04-01T16.52.13.014,107.760,0.751,-0.363,-1.064
1554151933094,2019-04-01T16.52.13.094,107.840,0.621,-0.909,-0.092
1554151933174,2019-04-01T16.52.13.174,107.920,0.351,-0.778,0.153
1554151933254,2019-04-01T16.52.13.254,108.000,0.356,-0.583,-0.227
1554151933334,2019-04-01T16.52.13.334,108.080,0.369,-0.619,-0.263
1554151933414,2019-04-01T16.52.13.414,108.160,0.751,-0.757,-0.335
1554151933494,2019-04-01T16.52.13.494,108.240,0.707,-0.935,-0.422
1554151933574,2019-04-01T16.52.13.574,108.320,0.389,-0.773,-0.217
1554151933654,2019-04-01T16.52.13.654,108.400,0.125,-0.600,-0.108
1554151933734,2019-04-01T16.52.13.734,108.480,0.364,-0.752,-0.043
1554151933814,2019-04-01T16.52.13.814,108.560,0.457,-1.012,-0.059
1554151933894,2019-04-01T16.52.13.894,108.640,0.492,-1.150,-0.147
1554151933974,2019-04-01T16.52.13.974,108.720,0.339,-0.797,-0.243
1554151934054,2019-04-01T16.52.14.054,108.800,0.343,-0.784,-0.273
1554151934134,2019-04-01T16.52.14.134,108.880,0.427,-0.903,-0.107
1554151934214,2019-04-01T16.52.14.214,108.960,0.327,-0.947,-0.113
1554151934294,2019-04-01T16.52.14.294,109.040,0.245,-0.898,-0.108
1554151934374,2019-04-01T16.52.14.374,109.120,0.348,-0.787,-0.029
1554151934454,2019-04-01T16.52.14.454,109.200,0.373,-0.887,0.020
1554151934534,2019-04-01T16.52.14.534,109.280,0.388,-1.051,-0.018
1554151934614,2019-04-01T16.52.14.614,109.360,0.478,-0.990,-0.081
1554151934694,2019-04-01T16.52.14.694,109.440,0.528,-0.750,-0.104
1554151934774,2019-04-01T16.52.14.774,109.520,0.506,-0.918,-0.142
1554151934854,2019-04-01T16.52.14.854,109.600,0.272,-0.883,-0.132
1554151934934,2019-04-01T16.52.14.934,109.680,0.366,-0.811,-0.069
1554151935014,2019-04-01T16.52.15.014,109.760,0.442,-0.828,-0.082
1554151935094,2019-04-01T16.52.15.094,109.840,0.435,-0.855,-0.107
1554151935174,2019-04-01T16.52.15.174,109.920,0.404,-1.008,-0.113
1554151935254,2019-04-01T16.52.15.254,110.000,0.475,-1.164,-0.104
1554151935334,2019-04-01T16.52.15.334,110.080,0.331,-0.753,-0.029
1554151935414,2019-04-01T16.52.15.414,110.160,0.286,-0.651,-0.036
1554151935494,2019-04-01T16.52.15.494,110.240,0.363,-1.066,-0.094
1554151935574,2019-04-01T16.52.15.574,110.320,0.349,-0.927,-0.083
1554151935654,2019-04-01T16.52.15.654,110.400,0.414,-0.799,-0.105
1554151935734,2019-04-01T16.52.15.734,110.480,0.414,-0.852,-0.189
1554151935814,2019-04-01T16.52.15.814,110.560,0.363,-0.889,-0.274
1554151935894,2019-04-01T16.52.15.894,110.640,0.411,-0.976,-0.292
1554151935974,2019-04-01T16.52.15.974,110.720,0.460,-0.801,-0.228
1554151936054,2019-04-01T16.52.16.054,110.800,0.603,-0.568,-0.294
1554151936134,2019-04-01T16.52.16.134,110.880,0.662,-0.880,-0.329
1554151936214,2019-04-01T16.52.16.214,110.960,0.510,-0.865,-0.161
1554151936294,2019-04-01T16.52.16.294,111.040,0.504,-0.747,-0.141
1554151936374,2019-04-01T16.52.16.374,111.120,0.517,-0.814,-0.135
1554151936454,2019-04-01T16.52.16.454,111.200,0.521,-0.806,-0.157
1554151936534,2019-04-01T16.52.16.534,111.280,0.530,-0.839,-0.234
1554151936614,2019-04-01T16.52.16.614,111.360,0.487,-0.926,-0.309
1554151936694,2019-04-01T16.52.16.694,111.440,0.413,-0.941,-0.319
1554151936774,2019-04-01T16.52.16.774,111.520,0.321,-0.725,-0.282
1554151936854,2019-04-01T16.52.16.854,111.600,0.298,-0.889,-0.252
1554151936934,2019-04-01T16.52.16.934,111.680,0.267,-1.007,-0.141
1554151937014,2019-04-01T16.52.17.014,111.760,0.294,-0.844,-0.088
1554151937094,2019-04-01T16.52.17.094,111.840,0.265,-0.857,-0.100
1554151937174,2019-04-01T16.52.17.174,111.920,0.253,-0.893,-0.119
1554151937254,2019-04-01T16.52.17.254,112.000,0.342,-1.005,-0.191
1554151937334,2019-04-01T16.52.17.334,112.080,0.529,-1.174,-0.299
1554151937414,2019-04-01T16.52.17.414,112.160,0.451,-0.810,-0.210
1554151937494,2019-04-01T16.52.17.494,112.240,0.452,-0.530,-0.267
1554151937574,2019-04-01T16.52.17.574,112.320,0.508,-0.915,-0.268
1554151937654,2019-04-01T16.52.17.654,112.400,0.414,-0.845,-0.154
1554151937734,2019-04-01T16.52.17.734,112.480,0.432,-0.829,-0.155
1554151937814,2019-04-01T16.52.17.814,112.560,0.370,-0.824,-0.149
1554151937894,2019-04-01T16.52.17.894,112.640,0.390,-0.887,-0.164
1554151937974,2019-04-01T16.52.17.974,112.720,0.412,-1.123,-0.226
1554151938054,2019-04-01T16.52.18.054,112.800,0.316,-0.938,-0.310
1554151938134,2019-04-01T16.52.18.134,112.880,0.213,-0.600,-0.331
1554151938214,2019-04-01T16.52.18.214,112.960,0.371,-0.970,-0.282
1554151938294,2019-04-01T16.52.18.294,113.040,0.375,-0.861,-0.167
1554151938374,2019-04-01T16.52.18.374,113.120,0.415,-0.822,-0.103
1554151938454,2019-04-01T16.52.18.454,113.200,0.415,-0.853,-0.068
1554151938534,2019-04-01T16.52.18.534,113.280,0.413,-0.900,-0.112
1554151938614,2019-04-01T16.52.18.614,113.360,0.522,-1.064,-0.157
1554151938694,2019-04-01T16.52.18.694,113.440,0.537,-0.910,-0.154
1554151938774,2019-04-01T16.52.18.774,113.520,0.406,-0.570,-0.232
1554151938854,2019-04-01T16.52.18.854,113.600,0.455,-0.916,-0.328
1554151938934,2019-04-01T16.52.18.934,113.680,0.417,-0.858,-0.214
1554151939014,2019-04-01T16.52.19.014,113.760,0.421,-0.779,-0.179
1554151939094,2019-04-01T16.52.19.094,113.840,0.424,-0.864,-0.198
1554151939174,2019-04-01T16.52.19.174,113.920,0.395,-0.825,-0.219
1554151939254,2019-04-01T16.52.19.254,114.000,0.582,-1.027,-0.212
1554151939334,2019-04-01T16.52.19.334,114.080,0.420,-1.116,-0.317
