epoc (ms),timestamp (-0400),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1554151047904,2019-04-01T16.37.27.904,524.080,-0.265,-0.915,-1.255
1554151047984,2019-04-01T16.37.27.984,524.160,-0.206,-0.917,-0.726
1554151048064,2019-04-01T16.37.28.064,524.240,-0.186,-0.730,-0.385
1554151048144,2019-04-01T16.37.28.144,524.319,-0.079,-0.591,-0.668
1554151048224,2019-04-01T16.37.28.224,524.399,-0.197,-0.584,-0.407
1554151048304,2019-04-01T16.37.28.304,524.479,-0.279,-0.766,-0.286
1554151048384,2019-04-01T16.37.28.384,524.559,0.042,-0.960,-0.309
1554151048464,2019-04-01T16.37.28.464,524.639,0.416,-0.881,-0.332
1554151048544,2019-04-01T16.37.28.544,524.719,0.605,-0.615,-0.756
1554151048624,2019-04-01T16.37.28.624,524.799,0.363,-0.572,-0.609
1554151048704,2019-04-01T16.37.28.704,524.879,0.276,-0.715,-0.422
1554151048784,2019-04-01T16.37.28.784,524.959,0.422,-0.848,-0.278
1554151048864,2019-04-01T16.37.28.864,525.039,0.225,-0.801,-0.144
1554151048944,2019-04-01T16.37.28.944,525.119,0.188,-0.813,-0.095
1554151049024,2019-04-01T16.37.29.024,525.199,0.318,-1.016,-0.208
1554151049104,2019-04-01T16.37.29.104,525.279,0.278,-1.323,-0.312
1554151049184,2019-04-01T16.37.29.184,525.359,-0.039,-0.960,-0.429
1554151049264,2019-04-01T16.37.29.264,525.439,0.042,-0.670,-0.354
1554151049344,2019-04-01T16.37.29.344,525.519,0.314,-0.836,-0.173
1554151049424,2019-04-01T16.37.29.424,525.599,0.255,-0.856,-0.111
1554151049504,2019-04-01T16.37.29.504,525.679,0.283,-0.886,-0.017
1554151049584,2019-04-01T16.37.29.584,525.759,0.360,-0.830,-0.035
1554151049664,2019-04-01T16.37.29.664,525.839,0.349,-1.041,-0.127
1554151049744,2019-04-01T16.37.29.744,525.919,0.419,-1.206,-0.308
1554151049824,2019-04-01T16.37.29.824,525.999,0.491,-0.761,-0.365
1554151049904,2019-04-01T16.37.29.904,526.079,0.117,-0.847,-0.379
1554151049984,2019-04-01T16.37.29.984,526.159,0.270,-0.892,-0.082
1554151050064,2019-04-01T16.37.30.064,526.239,0.394,-0.818,-0.114
1554151050144,2019-04-01T16.37.30.144,526.319,0.242,-0.864,-0.095
1554151050224,2019-04-01T16.37.30.224,526.399,0.240,-0.941,-0.127
1554151050304,2019-04-01T16.37.30.304,526.479,0.278,-1.298,-0.225
1554151050384,2019-04-01T16.37.30.384,526.559,0.151,-0.894,-0.327
1554151050464,2019-04-01T16.37.30.464,526.639,0.148,-0.768,-0.287
1554151050544,2019-04-01T16.37.30.544,526.719,0.272,-0.976,-0.096
1554151050624,2019-04-01T16.37.30.624,526.799,0.243,-0.838,-0.048
1554151050704,2019-04-01T16.37.30.704,526.879,0.211,-0.876,-0.065
1554151050784,2019-04-01T16.37.30.784,526.959,0.330,-0.873,-0.089
1554151050864,2019-04-01T16.37.30.864,527.039,0.371,-1.064,-0.132
1554151050944,2019-04-01T16.37.30.944,527.119,0.427,-1.074,-0.300
1554151051024,2019-04-01T16.37.31.024,527.199,0.384,-0.755,-0.300
1554151051104,2019-04-01T16.37.31.104,527.279,0.311,-0.845,-0.246
1554151051184,2019-04-01T16.37.31.184,527.359,0.405,-0.837,-0.188
1554151051264,2019-04-01T16.37.31.264,527.439,0.471,-0.805,-0.164
1554151051344,2019-04-01T16.37.31.344,527.519,0.413,-0.861,-0.202
1554151051424,2019-04-01T16.37.31.424,527.599,0.366,-0.910,-0.141
1554151051504,2019-04-01T16.37.31.504,527.679,0.415,-0.888,-0.111
1554151051584,2019-04-01T16.37.31.584,527.759,0.417,-1.107,-0.110
1554151051664,2019-04-01T16.37.31.664,527.839,0.341,-0.922,-0.132
1554151051744,2019-04-01T16.37.31.744,527.919,0.178,-0.732,-0.299
1554151051824,2019-04-01T16.37.31.824,527.999,0.032,-1.071,-0.291
1554151051904,2019-04-01T16.37.31.904,528.079,0.132,-0.944,-0.115
1554151051984,2019-04-01T16.37.31.984,528.159,0.199,-0.852,-0.146
1554151052064,2019-04-01T16.37.32.064,528.239,0.185,-0.899,-0.142
1554151052144,2019-04-01T16.37.32.144,528.319,0.191,-0.926,-0.176
1554151052224,2019-04-01T16.37.32.224,528.399,0.237,-1.121,-0.208
1554151052304,2019-04-01T16.37.32.304,528.479,0.327,-1.176,-0.250
1554151052384,2019-04-01T16.37.32.384,528.559,0.196,-0.656,-0.236
1554151052464,2019-04-01T16.37.32.464,528.639,0.351,-0.841,-0.334
1554151052544,2019-04-01T16.37.32.544,528.719,0.150,-1.051,-0.200
1554151052624,2019-04-01T16.37.32.624,528.799,0.200,-0.851,-0.158
1554151052704,2019-04-01T16.37.32.704,528.879,0.262,-0.897,-0.189
1554151052784,2019-04-01T16.37.32.784,528.959,0.300,-0.914,-0.208
1554151052864,2019-04-01T16.37.32.864,529.039,0.283,-1.042,-0.185
1554151052944,2019-04-01T16.37.32.944,529.119,0.113,-1.111,-0.209
1554151053024,2019-04-01T16.37.33.024,529.199,0.107,-0.694,-0.207
1554151053104,2019-04-01T16.37.33.104,529.279,0.117,-0.841,-0.296
1554151053184,2019-04-01T16.37.33.184,529.359,0.082,-1.154,-0.169
1554151053264,2019-04-01T16.37.33.264,529.439,0.131,-0.854,-0.141
1554151053344,2019-04-01T16.37.33.344,529.519,0.152,-0.914,-0.107
1554151053424,2019-04-01T16.37.33.424,529.599,0.150,-0.976,-0.078
1554151053504,2019-04-01T16.37.33.504,529.679,0.133,-0.940,-0.127
1554151053584,2019-04-01T16.37.33.584,529.759,0.224,-1.078,-0.185
1554151053664,2019-04-01T16.37.33.664,529.839,0.274,-1.056,-0.235
1554151053744,2019-04-01T16.37.33.744,529.919,0.299,-0.742,-0.343
1554151053824,2019-04-01T16.37.33.824,529.999,0.477,-0.841,-0.426
1554151053904,2019-04-01T16.37.33.904,530.079,0.372,-0.913,-0.260
1554151053984,2019-04-01T16.37.33.984,530.159,0.328,-0.903,-0.213
1554151054064,2019-04-01T16.37.34.064,530.239,0.320,-0.897,-0.166
1554151054144,2019-04-01T16.37.34.144,530.319,0.375,-0.867,-0.089
1554151054224,2019-04-01T16.37.34.224,530.399,0.332,-0.926,-0.040
1554151054304,2019-04-01T16.37.34.304,530.479,0.308,-0.888,-0.054
1554151054384,2019-04-01T16.37.34.384,530.559,0.388,-0.817,-0.143
1554151054464,2019-04-01T16.37.34.464,530.639,0.463,-1.022,-0.123
1554151054544,2019-04-01T16.37.34.544,530.719,0.355,-1.106,-0.042
1554151054624,2019-04-01T16.37.34.624,530.799,0.172,-0.755,-0.162
1554151054704,2019-04-01T16.37.34.704,530.879,0.054,-0.878,-0.208
1554151054784,2019-04-01T16.37.34.784,530.959,0.067,-1.121,-0.155
1554151054864,2019-04-01T16.37.34.864,531.039,0.142,-0.901,-0.096
1554151054944,2019-04-01T16.37.34.944,531.119,0.057,-0.931,-0.097
1554151055024,2019-04-01T16.37.35.024,531.199,0.019,-0.989,-0.085
1554151055104,2019-04-01T16.37.35.104,531.279,0.044,-0.996,-0.110
1554151055184,2019-04-01T16.37.35.184,531.359,0.217,-0.966,-0.024
1554151055264,2019-04-01T16.37.35.264,531.439,0.196,-0.942,-0.017
1554151055344,2019-04-01T16.37.35.344,531.519,0.146,-0.911,-0.096
1554151055424,2019-04-01T16.37.35.424,531.599,0.273,-0.910,-0.087
1554151055504,2019-04-01T16.37.35.504,531.679,0.409,-0.895,-0.167
1554151055584,2019-04-01T16.37.35.584,531.759,0.291,-0.990,-0.278
1554151055664,2019-04-01T16.37.35.664,531.839,0.356,-0.877,-0.222
1554151055744,2019-04-01T16.37.35.744,531.919,0.511,-0.857,-0.220
1554151055824,2019-04-01T16.37.35.824,531.999,0.444,-0.915,-0.156
1554151055904,2019-04-01T16.37.35.904,532.079,0.429,-0.952,-0.091
1554151055984,2019-04-01T16.37.35.984,532.159,0.406,-0.998,-0.025
1554151056064,2019-04-01T16.37.36.064,532.239,0.327,-0.886,0.005
1554151056144,2019-04-01T16.37.36.144,532.319,0.268,-0.800,-0.024
1554151056224,2019-04-01T16.37.36.224,532.399,0.351,-0.996,0.021
1554151056304,2019-04-01T16.37.36.304,532.479,0.294,-0.898,0.063
1554151056384,2019-04-01T16.37.36.384,532.559,0.251,-0.850,0.062
1554151056464,2019-04-01T16.37.36.464,532.639,0.291,-0.896,0.076
1554151056544,2019-04-01T16.37.36.544,532.719,0.313,-0.933,0.058
1554151056624,2019-04-01T16.37.36.624,532.799,0.299,-0.925,0.046
1554151056704,2019-04-01T16.37.36.704,532.879,0.284,-0.877,0.052
1554151056784,2019-04-01T16.37.36.784,532.959,0.284,-0.836,0.077
1554151056864,2019-04-01T16.37.36.864,533.039,0.304,-0.975,0.183
1554151056944,2019-04-01T16.37.36.944,533.119,0.202,-1.112,0.144
1554151057024,2019-04-01T16.37.37.024,533.199,0.205,-0.884,0.198
1554151057104,2019-04-01T16.37.37.104,533.279,0.236,-0.920,0.129
1554151057184,2019-04-01T16.37.37.184,533.359,0.197,-0.947,0.008
1554151057264,2019-04-01T16.37.37.264,533.439,0.229,-0.990,-0.015
1554151057344,2019-04-01T16.37.37.344,533.519,0.276,-0.939,-0.024
1554151057424,2019-04-01T16.37.37.424,533.599,0.249,-0.936,-0.040
1554151057504,2019-04-01T16.37.37.504,533.679,0.201,-0.979,-0.056
1554151057584,2019-04-01T16.37.37.584,533.759,0.244,-0.938,-0.064
1554151057664,2019-04-01T16.37.37.664,533.839,0.287,-0.892,-0.061
1554151057744,2019-04-01T16.37.37.744,533.919,0.278,-0.951,-0.022
1554151057824,2019-04-01T16.37.37.824,533.999,0.270,-0.972,0.048
1554151057904,2019-04-01T16.37.37.904,534.079,0.247,-0.946,0.081
1554151057984,2019-04-01T16.37.37.984,534.159,0.270,-0.900,0.053
1554151058064,2019-04-01T16.37.38.064,534.239,0.270,-0.902,-0.001
1554151058144,2019-04-01T16.37.38.144,534.319,0.263,-0.938,-0.027
1554151058224,2019-04-01T16.37.38.224,534.399,0.278,-0.925,-0.043
1554151058304,2019-04-01T16.37.38.304,534.479,0.338,-1.000,-0.110
1554151058384,2019-04-01T16.37.38.384,534.559,0.406,-1.072,-0.168
1554151058464,2019-04-01T16.37.38.464,534.639,0.241,-0.966,-0.251
1554151058544,2019-04-01T16.37.38.544,534.719,0.066,-0.808,-0.245
1554151058624,2019-04-01T16.37.38.624,534.799,0.208,-0.965,-0.132
1554151058704,2019-04-01T16.37.38.704,534.879,0.129,-0.911,-0.105
1554151058784,2019-04-01T16.37.38.784,534.959,0.068,-0.857,-0.070
1554151058864,2019-04-01T16.37.38.864,535.039,0.133,-0.903,-0.011
1554151058944,2019-04-01T16.37.38.944,535.119,0.195,-0.942,-0.022
1554151059024,2019-04-01T16.37.39.024,535.199,0.230,-1.019,-0.046
1554151059104,2019-04-01T16.37.39.104,535.279,0.396,-1.123,-0.114
1554151059184,2019-04-01T16.37.39.184,535.359,0.386,-0.852,-0.245
1554151059264,2019-04-01T16.37.39.264,535.439,0.270,-0.917,-0.370
1554151059344,2019-04-01T16.37.39.344,535.519,0.240,-0.947,-0.183
1554151059424,2019-04-01T16.37.39.424,535.599,0.333,-0.771,-0.088
1554151059504,2019-04-01T16.37.39.504,535.679,0.339,-0.847,-0.118
1554151059584,2019-04-01T16.37.39.584,535.759,0.348,-0.881,-0.140
1554151059664,2019-04-01T16.37.39.664,535.839,0.334,-1.084,-0.156
1554151059744,2019-04-01T16.37.39.744,535.919,0.198,-1.184,-0.259
1554151059824,2019-04-01T16.37.39.824,535.999,0.067,-0.705,-0.303
1554151059904,2019-04-01T16.37.39.904,536.079,0.224,-0.982,-0.204
1554151059984,2019-04-01T16.37.39.984,536.159,0.263,-0.853,-0.103
1554151060064,2019-04-01T16.37.40.064,536.239,0.113,-0.840,-0.119
1554151060144,2019-04-01T16.37.40.144,536.319,0.158,-0.901,-0.094
1554151060224,2019-04-01T16.37.40.224,536.399,0.190,-0.936,-0.100
1554151060304,2019-04-01T16.37.40.304,536.479,0.331,-1.082,-0.270
1554151060384,2019-04-01T16.37.40.384,536.559,0.414,-0.983,-0.424
1554151060464,2019-04-01T16.37.40.464,536.639,0.357,-0.841,-0.398
1554151060544,2019-04-01T16.37.40.544,536.719,0.261,-0.788,-0.287
1554151060624,2019-04-01T16.37.40.624,536.799,0.395,-0.662,-0.291
1554151060704,2019-04-01T16.37.40.704,536.879,0.316,-0.771,-0.325
1554151060784,2019-04-01T16.37.40.784,536.959,0.243,-0.807,-0.346
1554151060864,2019-04-01T16.37.40.864,537.039,0.261,-0.746,-0.366
1554151060944,2019-04-01T16.37.40.944,537.119,0.060,-0.781,-0.414
1554151061024,2019-04-01T16.37.41.024,537.199,-0.160,-0.735,-0.387
1554151061104,2019-04-01T16.37.41.104,537.279,-0.422,-0.595,-0.446
1554151061184,2019-04-01T16.37.41.184,537.359,-0.692,-0.438,-0.957
1554151061264,2019-04-01T16.37.41.264,537.439,-0.505,-0.506,-0.812
1554151061344,2019-04-01T16.37.41.344,537.519,-0.551,-0.561,-0.709
1554151061424,2019-04-01T16.37.41.424,537.599,-0.664,-0.564,-0.872
1554151061504,2019-04-01T16.37.41.504,537.679,-0.699,-0.510,-0.941
1554151061584,2019-04-01T16.37.41.584,537.759,-0.643,-0.441,-0.899
1554151061664,2019-04-01T16.37.41.664,537.839,-0.636,-0.433,-0.888
1554151061744,2019-04-01T16.37.41.744,537.919,-0.544,-0.410,-0.844
1554151061824,2019-04-01T16.37.41.824,537.999,-0.457,-0.443,-0.822
1554151061904,2019-04-01T16.37.41.904,538.079,-0.538,-0.472,-0.873
1554151061984,2019-04-01T16.37.41.984,538.159,-0.442,-0.492,-0.815
1554151062064,2019-04-01T16.37.42.064,538.239,-0.399,-0.501,-0.778
1554151062144,2019-04-01T16.37.42.144,538.319,-0.380,-0.554,-0.680
1554151062224,2019-04-01T16.37.42.224,538.399,-0.348,-0.571,-0.675
1554151062304,2019-04-01T16.37.42.304,538.479,-0.347,-0.595,-0.667
1554151062384,2019-04-01T16.37.42.384,538.559,-0.347,-0.628,-0.625
1554151062464,2019-04-01T16.37.42.464,538.639,-0.365,-0.695,-0.696
1554151062544,2019-04-01T16.37.42.544,538.719,-0.432,-0.746,-0.662
1554151062624,2019-04-01T16.37.42.624,538.799,-0.418,-0.758,-0.663
1554151062704,2019-04-01T16.37.42.704,538.879,-0.400,-0.792,-0.633
1554151062784,2019-04-01T16.37.42.784,538.959,-0.394,-0.848,-0.651
1554151062864,2019-04-01T16.37.42.864,539.039,-0.388,-0.851,-0.490
1554151062944,2019-04-01T16.37.42.944,539.119,-0.342,-0.822,-0.446
1554151063024,2019-04-01T16.37.43.024,539.199,-0.313,-0.759,-0.380
1554151063104,2019-04-01T16.37.43.104,539.279,-0.263,-0.744,-0.262
1554151063184,2019-04-01T16.37.43.184,539.359,-0.104,-0.839,-0.238
1554151063264,2019-04-01T16.37.43.264,539.439,0.203,-0.931,-0.134
1554151063344,2019-04-01T16.37.43.344,539.519,0.375,-0.922,-0.111
1554151063424,2019-04-01T16.37.43.424,539.599,0.311,-0.862,-0.144
1554151063504,2019-04-01T16.37.43.504,539.679,0.271,-0.896,-0.127
1554151063584,2019-04-01T16.37.43.584,539.759,0.197,-0.923,-0.138
1554151063664,2019-04-01T16.37.43.664,539.839,0.242,-0.888,-0.114
1554151063744,2019-04-01T16.37.43.744,539.919,0.250,-0.891,-0.073
1554151063824,2019-04-01T16.37.43.824,539.999,0.174,-0.967,-0.077
1554151063904,2019-04-01T16.37.43.904,540.079,0.214,-1.007,-0.125
1554151063984,2019-04-01T16.37.43.984,540.159,0.185,-1.143,-0.282
1554151064064,2019-04-01T16.37.44.064,540.239,-0.045,-0.922,-0.360
1554151064144,2019-04-01T16.37.44.144,540.319,0.149,-0.858,-0.271
1554151064224,2019-04-01T16.37.44.224,540.399,0.200,-0.877,-0.067
1554151064304,2019-04-01T16.37.44.304,540.479,0.170,-0.797,-0.074
1554151064384,2019-04-01T16.37.44.384,540.559,0.200,-0.922,-0.021
1554151064464,2019-04-01T16.37.44.464,540.639,0.230,-0.967,-0.030
1554151064544,2019-04-01T16.37.44.544,540.719,0.297,-1.021,-0.104
1554151064624,2019-04-01T16.37.44.624,540.799,0.366,-1.227,-0.222
1554151064704,2019-04-01T16.37.44.704,540.879,0.318,-0.734,-0.219
1554151064784,2019-04-01T16.37.44.784,540.959,0.335,-0.829,-0.328
1554151064864,2019-04-01T16.37.44.864,541.039,0.291,-0.907,-0.177
1554151064944,2019-04-01T16.37.44.944,541.119,0.379,-0.814,-0.129
1554151065024,2019-04-01T16.37.45.024,541.199,0.376,-0.827,-0.183
1554151065104,2019-04-01T16.37.45.104,541.279,0.410,-0.888,-0.221
1554151065184,2019-04-01T16.37.45.184,541.359,0.399,-1.230,-0.264
1554151065264,2019-04-01T16.37.45.264,541.439,0.227,-1.056,-0.323
1554151065344,2019-04-01T16.37.45.344,541.519,0.079,-0.600,-0.310
1554151065424,2019-04-01T16.37.45.424,541.599,0.223,-0.995,-0.303
1554151065504,2019-04-01T16.37.45.504,541.679,0.150,-0.958,-0.122
1554151065584,2019-04-01T16.37.45.584,541.759,0.126,-0.876,-0.143
1554151065664,2019-04-01T16.37.45.664,541.839,0.185,-0.878,-0.065
1554151065744,2019-04-01T16.37.45.744,541.919,0.212,-0.922,-0.054
1554151065824,2019-04-01T16.37.45.824,541.999,0.228,-1.048,-0.063
1554151065904,2019-04-01T16.37.45.904,542.079,0.321,-1.146,-0.098
1554151065984,2019-04-01T16.37.45.984,542.159,0.264,-0.844,-0.163
1554151066064,2019-04-01T16.37.46.064,542.239,0.340,-0.744,-0.247
1554151066144,2019-04-01T16.37.46.144,542.319,0.378,-1.040,-0.179
1554151066224,2019-04-01T16.37.46.224,542.399,0.230,-0.859,-0.106
1554151066304,2019-04-01T16.37.46.304,542.479,0.249,-0.890,-0.115
1554151066384,2019-04-01T16.37.46.384,542.559,0.267,-0.952,-0.102
1554151066464,2019-04-01T16.37.46.464,542.639,0.262,-0.915,-0.089
1554151066544,2019-04-01T16.37.46.544,542.719,0.258,-0.945,-0.129
1554151066624,2019-04-01T16.37.46.624,542.799,0.278,-1.157,-0.227
1554151066704,2019-04-01T16.37.46.704,542.879,0.198,-0.841,-0.208
1554151066784,2019-04-01T16.37.46.784,542.959,0.168,-0.777,-0.182
1554151066864,2019-04-01T16.37.46.864,543.039,0.161,-1.043,-0.183
1554151066944,2019-04-01T16.37.46.944,543.119,0.139,-0.982,-0.156
1554151067024,2019-04-01T16.37.47.024,543.199,0.155,-0.949,-0.119
1554151067104,2019-04-01T16.37.47.104,543.279,0.085,-0.969,-0.110
1554151067184,2019-04-01T16.37.47.184,543.359,0.058,-0.948,-0.085
1554151067264,2019-04-01T16.37.47.264,543.439,0.025,-0.981,-0.095
1554151067344,2019-04-01T16.37.47.344,543.519,-0.002,-0.963,-0.095
1554151067424,2019-04-01T16.37.47.424,543.599,0.080,-0.976,-0.113
1554151067504,2019-04-01T16.37.47.504,543.679,0.198,-0.974,-0.129
1554151067584,2019-04-01T16.37.47.584,543.759,0.226,-0.955,-0.144
1554151067664,2019-04-01T16.37.47.664,543.839,0.346,-0.885,-0.103
1554151067744,2019-04-01T16.37.47.744,543.919,0.383,-0.955,-0.107
1554151067824,2019-04-01T16.37.47.824,543.999,0.368,-0.876,-0.096
1554151067904,2019-04-01T16.37.47.904,544.079,0.381,-0.885,-0.091
1554151067984,2019-04-01T16.37.47.984,544.159,0.366,-0.914,-0.062
1554151068064,2019-04-01T16.37.48.064,544.239,0.327,-0.878,-0.041
1554151068144,2019-04-01T16.37.48.144,544.319,0.316,-0.893,-0.073
1554151068224,2019-04-01T16.37.48.224,544.399,0.300,-0.919,-0.080
1554151068304,2019-04-01T16.37.48.304,544.479,0.279,-0.959,-0.089
1554151068384,2019-04-01T16.37.48.384,544.559,0.307,-1.110,-0.179
1554151068464,2019-04-01T16.37.48.464,544.639,0.262,-1.037,-0.288
1554151068544,2019-04-01T16.37.48.544,544.719,0.122,-0.768,-0.310
1554151068624,2019-04-01T16.37.48.624,544.799,0.166,-0.866,-0.245
1554151068704,2019-04-01T16.37.48.704,544.879,0.221,-1.012,-0.141
1554151068784,2019-04-01T16.37.48.784,544.959,0.173,-0.874,-0.115
1554151068864,2019-04-01T16.37.48.864,545.039,0.139,-0.905,-0.104
1554151068944,2019-04-01T16.37.48.944,545.119,0.149,-0.914,-0.088
1554151069024,2019-04-01T16.37.49.024,545.199,0.188,-0.907,-0.081
1554151069104,2019-04-01T16.37.49.104,545.279,0.241,-0.997,-0.076
1554151069184,2019-04-01T16.37.49.184,545.359,0.322,-1.141,-0.091
1554151069264,2019-04-01T16.37.49.264,545.439,0.278,-1.061,-0.217
1554151069344,2019-04-01T16.37.49.344,545.519,0.283,-0.728,-0.283
1554151069424,2019-04-01T16.37.49.424,545.599,0.314,-0.912,-0.294
1554151069504,2019-04-01T16.37.49.504,545.679,0.258,-0.925,-0.153
1554151069584,2019-04-01T16.37.49.584,545.759,0.256,-0.843,-0.174
1554151069664,2019-04-01T16.37.49.664,545.839,0.267,-0.922,-0.151
1554151069744,2019-04-01T16.37.49.744,545.919,0.219,-0.905,-0.097
1554151069824,2019-04-01T16.37.49.824,545.999,0.229,-0.955,-0.102
1554151069904,2019-04-01T16.37.49.904,546.079,0.231,-1.181,-0.152
1554151069984,2019-04-01T16.37.49.984,546.159,0.138,-1.020,-0.245
1554151070064,2019-04-01T16.37.50.064,546.239,0.034,-0.685,-0.320
1554151070144,2019-04-01T16.37.50.144,546.319,0.100,-0.925,-0.236
1554151070224,2019-04-01T16.37.50.224,546.399,0.087,-0.918,-0.197
1554151070304,2019-04-01T16.37.50.304,546.479,0.218,-0.798,-0.027
1554151070384,2019-04-01T16.37.50.384,546.559,0.176,-0.817,0.034
1554151070464,2019-04-01T16.37.50.464,546.639,0.392,-0.746,0.086
1554151070544,2019-04-01T16.37.50.544,546.719,0.631,-0.667,0.127
1554151070624,2019-04-01T16.37.50.624,546.799,0.371,-0.286,0.124
1554151070704,2019-04-01T16.37.50.704,546.879,0.529,0.110,-0.173
1554151070784,2019-04-01T16.37.50.784,546.959,1.509,-0.220,-1.488
1554151070864,2019-04-01T16.37.50.864,547.039,0.985,-0.814,-1.630
1554151070944,2019-04-01T16.37.50.944,547.119,0.136,-0.069,-0.913
1554151071024,2019-04-01T16.37.51.024,547.199,1.565,-0.017,0.019
1554151071104,2019-04-01T16.37.51.104,547.279,1.503,0.193,0.765
1554151071184,2019-04-01T16.37.51.184,547.359,0.900,-0.364,1.325
1554151071264,2019-04-01T16.37.51.264,547.439,-0.083,-0.442,1.393
1554151071344,2019-04-01T16.37.51.344,547.519,-0.030,-0.556,0.497
1554151071424,2019-04-01T16.37.51.424,547.599,0.209,-0.913,0.772
1554151071504,2019-04-01T16.37.51.504,547.679,0.170,-0.766,0.661
1554151071584,2019-04-01T16.37.51.584,547.759,0.077,-0.782,0.644
1554151071664,2019-04-01T16.37.51.664,547.839,0.106,-0.688,0.671
1554151071744,2019-04-01T16.37.51.744,547.919,0.139,-0.741,0.657
1554151071824,2019-04-01T16.37.51.824,547.999,0.144,-0.715,0.632
1554151071904,2019-04-01T16.37.51.904,548.079,0.154,-0.750,0.633
1554151071984,2019-04-01T16.37.51.984,548.159,0.258,-0.713,0.577
1554151072064,2019-04-01T16.37.52.064,548.239,0.406,-0.750,0.521
1554151072144,2019-04-01T16.37.52.144,548.319,0.449,-0.764,0.506
1554151072224,2019-04-01T16.37.52.224,548.399,0.385,-0.748,0.518
1554151072304,2019-04-01T16.37.52.304,548.479,0.346,-0.736,0.526
1554151072384,2019-04-01T16.37.52.384,548.559,0.345,-0.743,0.510
1554151072464,2019-04-01T16.37.52.464,548.639,0.452,-0.718,0.523
1554151072544,2019-04-01T16.37.52.544,548.719,0.511,-0.681,0.533
1554151072624,2019-04-01T16.37.52.624,548.799,0.504,-0.658,0.568
1554151072704,2019-04-01T16.37.52.704,548.879,0.469,-0.656,0.583
1554151072784,2019-04-01T16.37.52.784,548.959,0.458,-0.655,0.558
1554151072864,2019-04-01T16.37.52.864,549.039,0.452,-0.667,0.562
1554151072944,2019-04-01T16.37.52.944,549.119,0.449,-0.663,0.571
1554151073024,2019-04-01T16.37.53.024,549.199,0.442,-0.663,0.577
1554151073104,2019-04-01T16.37.53.104,549.279,0.439,-0.659,0.581
1554151073184,2019-04-01T16.37.53.184,549.359,0.441,-0.663,0.583
1554151073264,2019-04-01T16.37.53.264,549.439,0.435,-0.660,0.582
1554151073344,2019-04-01T16.37.53.344,549.519,0.435,-0.661,0.585
1554151073424,2019-04-01T16.37.53.424,549.599,0.429,-0.657,0.594
1554151073504,2019-04-01T16.37.53.504,549.679,0.427,-0.661,0.587
1554151073584,2019-04-01T16.37.53.584,549.759,0.426,-0.665,0.586
1554151073664,2019-04-01T16.37.53.664,549.839,0.422,-0.657,0.591
1554151073744,2019-04-01T16.37.53.744,549.919,0.419,-0.660,0.591
1554151073824,2019-04-01T16.37.53.824,549.999,0.428,-0.664,0.583
1554151073904,2019-04-01T16.37.53.904,550.079,0.428,-0.663,0.588
1554151073984,2019-04-01T16.37.53.984,550.159,0.427,-0.667,0.578
1554151074064,2019-04-01T16.37.54.064,550.239,0.424,-0.676,0.565
1554151074144,2019-04-01T16.37.54.144,550.319,0.420,-0.704,0.554
1554151074224,2019-04-01T16.37.54.224,550.399,0.433,-0.731,0.522
1554151074304,2019-04-01T16.37.54.304,550.479,0.440,-0.733,0.503
1554151074384,2019-04-01T16.37.54.384,550.559,0.431,-0.748,0.462
1554151074464,2019-04-01T16.37.54.464,550.639,0.355,-0.775,0.497
1554151074544,2019-04-01T16.37.54.544,550.719,0.417,-0.750,0.454
1554151074624,2019-04-01T16.37.54.624,550.799,0.416,-0.774,0.450
1554151074704,2019-04-01T16.37.54.704,550.879,0.412,-0.765,0.455
1554151074784,2019-04-01T16.37.54.784,550.959,0.413,-0.764,0.460
1554151074864,2019-04-01T16.37.54.864,551.039,0.403,-0.761,0.457
1554151074944,2019-04-01T16.37.54.944,551.119,0.422,-0.765,0.467
1554151075024,2019-04-01T16.37.55.024,551.199,0.415,-0.731,0.494
1554151075104,2019-04-01T16.37.55.104,551.279,0.394,-0.714,0.521
1554151075184,2019-04-01T16.37.55.184,551.359,0.403,-0.704,0.559
1554151075264,2019-04-01T16.37.55.264,551.439,0.410,-0.697,0.583
1554151075344,2019-04-01T16.37.55.344,551.519,0.393,-0.705,0.559
1554151075424,2019-04-01T16.37.55.424,551.599,0.393,-0.714,0.553
1554151075504,2019-04-01T16.37.55.504,551.679,0.394,-0.727,0.544
1554151075584,2019-04-01T16.37.55.584,551.759,0.407,-0.737,0.554
1554151075664,2019-04-01T16.37.55.664,551.839,0.435,-0.728,0.571
1554151075744,2019-04-01T16.37.55.744,551.919,0.497,-0.701,0.569
1554151075824,2019-04-01T16.37.55.824,551.999,0.520,-0.757,0.539
1554151075904,2019-04-01T16.37.55.904,552.079,0.525,-0.776,0.516
1554151075984,2019-04-01T16.37.55.984,552.159,0.530,-0.790,0.512
1554151076064,2019-04-01T16.37.56.064,552.239,0.483,-0.778,0.482
1554151076144,2019-04-01T16.37.56.144,552.319,0.375,-0.800,0.364
1554151076224,2019-04-01T16.37.56.224,552.399,0.323,-0.804,0.268
1554151076304,2019-04-01T16.37.56.304,552.479,0.179,-0.919,0.023
1554151076384,2019-04-01T16.37.56.384,552.559,-0.102,-1.059,-0.103
1554151076464,2019-04-01T16.37.56.464,552.639,-0.163,-1.141,-0.148
1554151076544,2019-04-01T16.37.56.544,552.719,-0.086,-0.831,0.000
