elapsed (s),x-axis (g),y-axis (g),z-axis (g),fall
442.48,-0.7859999999999999,-0.654,-0.387,0
442.56,-0.809,-0.504,-0.438,0
442.64,-0.6709999999999999,-0.45,-0.461,0
442.72,-0.733,-0.498,-0.499,0
442.8,-0.708,-0.524,-0.483,0
442.88,-0.7120000000000001,-0.49,-0.479,0
442.96,-0.708,-0.505,-0.504,0
443.04,-0.7340000000000001,-0.551,-0.509,0
443.12,-0.728,-0.5579999999999999,-0.48,0
443.2,-0.701,-0.547,-0.475,0
443.28,-0.67,-0.562,-0.481,0
443.36,-0.599,-0.652,-0.4270000000000001,0
443.44,-0.622,-0.642,-0.375,0
443.52,-0.639,-0.648,-0.376,0
443.6,-0.748,-0.657,-0.426,0
443.68,-0.84,-0.6409999999999999,-0.409,0
443.76,-0.727,-0.612,-0.318,0
443.84,-0.608,-0.5720000000000001,-0.231,0
443.92,-0.608,-0.5760000000000001,-0.264,0
444.0,-0.574,-0.581,-0.295,0
444.08,-0.765,-0.519,-0.338,0
444.16,-0.821,-0.5379999999999999,-0.354,0
444.24,-0.741,-0.585,-0.407,0
444.32,-0.748,-0.547,-0.445,0
444.4,-0.6509999999999999,-0.489,-0.405,0
444.48,-0.64,-0.277,-0.5589999999999999,0
444.56,-0.8440000000000001,-0.18,-0.795,0
444.64,-0.919,-0.287,-0.754,0
444.72,-0.6609999999999999,-0.345,-0.65,0
444.8,-0.653,-0.311,-0.574,0
444.88,-0.907,-0.259,-0.75,0
444.96,-0.852,-0.552,-0.601,0
445.04,-0.624,-0.7829999999999999,-0.588,0
445.12,-0.687,-0.963,-0.53,0
445.2,-0.64,-1.002,-0.184,0
445.28,-0.388,-0.6759999999999999,-0.353,0
445.36,-0.08199999999999999,-0.715,-0.617,0
445.44,-0.246,-0.895,-0.327,0
445.52,-0.194,-0.861,-0.272,0
445.6,0.105,-0.8959999999999999,-0.292,0
445.68,0.134,-0.838,-0.187,0
445.76,0.042,-0.769,-0.309,0
445.84,0.07400000000000001,-0.772,-0.408,0
445.92,0.23,-0.848,-0.268,0
446.0,0.15,-0.925,-0.207,0
446.08,0.229,-0.871,-0.192,0
446.16,0.345,-0.769,-0.324,0
446.24,0.307,-0.8059999999999999,-0.334,0
446.32,0.38,-0.778,-0.28300000000000003,0
446.4,0.404,-0.746,-0.328,0
446.48,0.403,-0.755,-0.409,0
446.56,0.374,-0.8440000000000001,-0.486,0
446.64,0.324,-0.8959999999999999,-0.591,0
446.72,0.329,-0.804,-0.937,0
446.8,0.177,-0.89,-1.224,0
446.88,0.262,-0.99,-0.885,0
446.96,0.293,-0.914,-0.753,0
447.04,0.152,-0.6859999999999999,-0.7290000000000001,0
447.12,0.093,-0.73,-0.6679999999999999,0
447.2,0.261,-0.721,-0.42,0
447.28,0.459,-0.706,-0.264,0
447.36,0.604,-0.588,-0.18,0
447.44,0.575,-0.7709999999999999,-0.315,0
447.52,0.208,-0.948,-0.153,0
447.6,0.278,-0.782,-0.277,0
447.68,0.195,-0.779,-0.308,0
447.76,-0.029,-0.8370000000000001,-0.198,0
447.84,-0.052000000000000005,-0.84,-0.171,0
447.92,-0.059,-0.892,-0.205,0
448.0,-0.051,-0.999,-0.056,0
448.08,0.226,-0.923,-0.274,0
448.16,0.425,-0.919,-0.386,0
448.24,0.305,-0.911,-0.359,0
448.32,0.25,-0.921,-0.311,0
448.4,0.224,-0.865,-0.285,0
448.48,0.18,-0.893,-0.252,0
448.56,0.155,-0.934,-0.201,0
448.64,0.18600000000000005,-0.956,-0.199,0
448.72,0.247,-1.086,-0.217,0
448.8,0.205,-1.144,-0.306,0
448.88,-0.024,-0.8290000000000001,-0.316,0
448.96,0.041,-0.899,-0.316,0
449.04,0.152,-0.879,-0.103,0
449.12,0.162,-0.8009999999999999,-0.087,0
449.2,0.206,-0.83,-0.034,0
449.28,0.3,-0.888,-0.009000000000000001,0
449.36,0.37,-1.099,-0.036000000000000004,0
449.44,0.455,-1.1909999999999998,-0.132,0
449.52,0.374,-0.8320000000000001,-0.229,0
449.6,0.345,-0.8240000000000001,-0.243,0
449.68,0.289,-0.8320000000000001,-0.146,0
449.76,0.277,-0.745,-0.16399999999999998,0
449.84,0.342,-0.885,-0.16899999999999998,0
449.92,0.326,-0.9,-0.123,0
450.0,0.341,-1.047,-0.16,0
450.08,0.32299999999999995,-1.209,-0.292,0
450.16,0.163,-0.823,-0.395,0
450.24,0.155,-0.816,-0.446,0
450.32,0.271,-0.862,-0.211,0
450.4,0.243,-0.764,-0.15,0
450.48,0.278,-0.887,-0.14300000000000002,0
450.56,0.338,-0.877,-0.17800000000000002,0
450.64,0.472,-1.06,-0.232,0
450.72,0.5670000000000001,-1.156,-0.341,0
450.8,0.475,-0.604,-0.279,0
450.88,0.464,-0.7979999999999999,-0.316,0
450.96,0.518,-0.7879999999999999,-0.162,0
451.04,0.524,-0.713,-0.227,0
451.12,0.364,-0.8740000000000001,-0.185,0
451.2,0.305,-1.052,-0.071,0
451.28,0.205,-1.056,-0.08800000000000001,0
451.36,0.318,-0.8240000000000001,0.03,0
451.44,0.277,-0.982,0.043,0
451.52,0.256,-0.85,0.049,0
451.6,0.252,-0.82,-0.066,0
451.68,0.202,-0.877,-0.175,0
451.76,0.19,-1.02,-0.211,0
451.84,0.203,-0.908,-0.183,0
451.92,0.526,-0.789,-0.188,0
452.0,0.601,-0.986,-0.212,0
452.08,0.502,-0.8740000000000001,-0.16,0
452.16,0.481,-0.7979999999999999,-0.149,0
452.24,0.413,-0.821,-0.142,0
452.32,0.4270000000000001,-0.9,-0.062,0
452.4,0.455,-0.992,-0.05,0
452.48,0.368,-1.058,-0.158,0
452.56,0.302,-0.955,-0.335,0
452.64,0.152,-0.889,-0.334,0
452.72,0.244,-0.905,-0.191,0
452.8,0.184,-0.8140000000000001,-0.092,0
452.88,0.191,-0.838,-0.071,0
452.96,0.236,-0.883,-0.014,0
453.04,0.304,-0.987,-0.008,0
453.12,0.373,-1.164,-0.065,0
453.2,0.467,-1.003,-0.197,0
453.28,0.43,-0.7909999999999999,-0.263,0
453.36,0.273,-0.8390000000000001,-0.182,0
453.44,0.318,-0.758,-0.073,0
453.52,0.307,-0.833,-0.07400000000000001,0
453.6,0.312,-0.921,-0.056,0
453.68,0.349,-1.137,-0.075,0
453.76,0.183,-1.253,-0.247,0
453.84,0.1,-0.7,-0.317,0
453.92,0.266,-0.87,-0.15,0
454.0,0.225,-0.8420000000000001,-0.083,0
454.08,0.2,-0.8420000000000001,-0.038,0
454.16,0.244,-0.884,-0.021,0
454.24,0.301,-1.094,-0.079,0
454.32,0.488,-1.136,-0.19,0
454.4,0.527,-0.8009999999999999,-0.334,0
454.48,0.328,-0.882,-0.311,0
454.56,0.223,-0.723,-0.177,0
454.64,0.28300000000000003,-0.6859999999999999,-0.156,0
454.72,0.28300000000000003,-0.8390000000000001,-0.181,0
454.8,0.14,-0.8490000000000001,-0.248,0
454.88,0.018000000000000002,-0.838,-0.494,0
454.96,0.005,-0.6890000000000001,-0.419,0
455.04,0.183,-0.73,-0.565,0
455.12,-0.042,-0.479,-0.74,0
455.2,-0.103,-0.505,-0.75,0
455.28,-0.165,-0.5670000000000001,-0.7170000000000001,0
455.36,-0.061,-0.481,-0.878,0
455.44,-0.006999999999999999,-0.328,-1.127,0
455.52,0.218,-0.454,-1.362,0
455.6,0.096,-0.477,-1.331,0
455.68,0.189,-0.463,-1.311,0
455.76,0.18600000000000005,-0.5529999999999999,-1.248,0
455.84,0.09,-0.5870000000000001,-1.122,0
455.92,0.122,-0.517,-1.025,0
456.0,0.314,-0.524,-0.861,0
456.08,0.42,-0.507,-0.752,0
456.16,0.358,-0.495,-0.604,0
456.24,0.21,-0.39,-0.551,0
456.32,0.21600000000000005,-0.425,-0.397,0
456.4,0.165,-0.517,-0.5,0
456.48,0.111,-0.675,-0.639,0
456.56,0.172,-0.718,-0.468,0
456.64,0.003,-0.835,-0.625,0
456.72,-0.15,-0.794,-0.54,0
456.8,-0.058,-0.825,-0.526,0
456.88,-0.08,-0.758,-0.713,0
456.96,-0.253,-0.777,-0.716,0
457.04,-0.19,-0.583,-0.613,0
457.12,0.084,-0.626,-0.49,0
457.2,0.034,-0.509,-0.43,0
457.28,-0.184,-0.35700000000000004,-0.606,0
457.36,0.027000000000000003,-0.459,-1.286,0
457.44,0.29,-0.564,-1.241,0
457.52,0.01,-0.542,-1.358,0
457.6,-0.189,-0.393,-1.245,0
457.68,0.068,-0.595,-0.908,0
457.76,0.172,-0.591,-1.354,0
457.84,0.193,-0.59,-1.0590000000000002,0
457.92,0.25,-0.611,-0.922,0
458.0,0.318,-0.5,-0.929,0
458.08,0.35100000000000003,-0.5,-0.768,0
458.16,0.382,-0.521,-0.526,0
458.24,0.447,-0.462,-0.451,0
458.32,0.4320000000000001,-0.495,-0.57,0
458.4,0.218,-0.789,-0.5870000000000001,0
458.48,-0.197,-1.004,-0.233,0
458.56,-0.076,-0.98,-0.08,0
458.64,0.247,-0.831,-0.14400000000000002,0
458.72,0.165,-0.6970000000000001,-0.279,0
458.8,0.313,-0.825,-0.179,0
458.88,0.34700000000000003,-0.887,-0.17600000000000002,0
458.96,0.371,-1.107,-0.271,0
459.04,0.603,-1.0659999999999998,-0.452,0
459.12,0.647,-0.794,-0.6509999999999999,0
459.2,0.106,-0.659,-0.4,0
459.28,0.242,-0.685,-0.114,0
459.36,0.33,-0.792,-0.116,0
459.44,0.318,-1.005,-0.092,0
459.52,0.4370000000000001,-1.07,-0.133,0
459.6,0.273,-1.067,-0.212,0
459.68,0.208,-0.77,-0.34600000000000003,0
459.76,0.314,-0.999,-0.165,0
459.84,0.238,-0.799,-0.061,0
459.92,0.156,-0.8690000000000001,-0.058,0
460.0,0.205,-0.857,-0.037000000000000005,0
460.08,0.34700000000000003,-0.97,-0.142,0
460.16,0.418,-1.173,-0.114,0
460.24,0.467,-0.913,-0.132,0
460.32,0.469,-0.82,-0.233,0
460.4,0.36,-0.855,-0.108,0
460.48,0.409,-0.7140000000000001,0.001,0
460.56,0.359,-0.83,-0.038,0
460.64,0.322,-0.894,-0.066,0
460.72,0.318,-1.042,-0.102,0
460.8,0.264,-1.171,-0.251,0
460.88,0.185,-0.872,-0.336,0
460.96,0.273,-0.928,-0.198,0
461.04,0.29600000000000004,-0.763,-0.04,0
461.12,0.243,-0.825,-0.095,0
461.2,0.251,-0.895,-0.057,0
461.28,0.31,-0.983,-0.051,0
461.36,0.43,-1.146,-0.06,0
461.44,0.484,-0.916,-0.087,0
461.52,0.5920000000000001,-0.753,-0.225,0
461.6,0.293,-0.923,-0.229,0
461.68,0.395,-0.715,-0.042,0
461.76,0.376,-0.784,-0.101,0
461.84,0.39,-0.952,-0.093,0
461.92,0.366,-1.205,-0.129,0
462.0,0.371,-1.03,-0.215,0
462.08,0.302,-0.6459999999999999,-0.187,0
462.16,0.326,-0.973,-0.262,0
462.24,0.32299999999999995,-0.866,-0.211,0
462.32,0.299,-0.8220000000000001,-0.268,0
462.4,0.249,-0.7879999999999999,-0.307,0
462.48,0.315,-0.764,-0.377,0
462.56,0.362,-1.087,-0.47,0
462.64,0.377,-0.905,-0.311,0
462.72,0.542,-0.736,-0.263,1
462.8,0.527,-0.833,-0.256,1
462.88,0.556,-0.871,-0.234,1
462.96,0.521,-0.8059999999999999,-0.226,1
463.04,0.466,-0.7909999999999999,-0.229,1
463.12,0.452,-0.8029999999999999,-0.213,1
463.2,0.451,-0.855,-0.194,1
463.28,0.393,-0.873,-0.18,1
463.36,0.269,-0.903,-0.182,1
463.44,0.282,-0.94,-0.175,1
463.52,0.273,-0.91,-0.127,1
463.6,0.255,-0.933,-0.14400000000000002,1
463.68,0.18,-0.972,-0.165,1
463.76,0.14,-0.995,-0.158,1
463.84,0.163,-0.94,-0.114,1
463.92,0.194,-0.921,-0.042,1
464.0,0.229,-0.901,-0.047,1
464.08,0.207,-0.938,-0.102,1
464.16,0.248,-0.955,-0.109,1
464.24,0.246,-0.934,-0.117,1
464.32,0.304,-1.03,-0.185,1
464.4,0.375,-1.039,-0.251,1
464.48,0.385,-0.83,-0.22,1
464.56,0.435,-0.72,-0.325,1
464.64,0.38,-0.919,-0.328,1
464.72,0.35600000000000004,-0.843,-0.238,1
464.8,0.413,-0.823,-0.235,1
464.88,0.385,-0.8590000000000001,-0.225,1
464.96,0.365,-0.848,-0.206,1
465.04,0.3720000000000001,-0.914,-0.197,1
465.12,0.397,-1.043,-0.247,1
465.2,0.383,-1.029,-0.32,1
465.28,0.193,-0.733,-0.333,1
465.36,0.076,-0.84,-0.389,1
465.44,0.28800000000000003,-0.995,-0.231,1
465.52,0.27,-0.848,-0.098,1
465.6,0.189,-0.873,-0.07200000000000001,1
465.68,0.221,-0.873,-0.036000000000000004,1
465.76,0.251,-0.927,-0.06,1
465.84,0.345,-1.092,-0.062,1
465.92,0.398,-1.099,-0.128,1
466.0,0.316,-0.772,-0.227,1
466.08,0.35600000000000004,-0.841,-0.3,1
466.16,0.267,-0.938,-0.24,1
466.24,0.321,-0.825,-0.184,1
466.32,0.301,-0.8909999999999999,-0.21,1
466.4,0.322,-0.879,-0.17800000000000002,1
466.48,0.338,-0.922,-0.196,1
466.56,0.361,-1.152,-0.229,1
466.64,0.184,-1.023,-0.336,1
466.72,0.139,-0.5770000000000001,-0.32,1
466.8,0.29100000000000004,-0.918,-0.261,1
466.88,0.228,-0.968,-0.201,0
466.96,0.278,-0.846,-0.122,0
467.04,0.229,-0.882,-0.12,0
467.12,0.202,-0.948,-0.095,0
467.2,0.289,-0.89,0.011,0
467.28,0.337,-0.6459999999999999,0.026,0
467.36,0.203,-0.396,0.057,0
467.44,0.05,-0.333,0.149,0
467.52,0.188,-1.097,-0.041,0
467.6,0.309,-0.171,-0.22,0
467.68,0.414,-0.348,-1.112,0
467.76,-0.338,-0.188,-1.2009999999999998,0
467.84,-0.994,-0.489,-1.396,0
467.92,-0.494,-0.212,-3.111,0
468.0,-0.52,-0.056,-0.953,0
468.08,-0.8809999999999999,0.768,1.035,0
468.16,-0.995,0.051,0.119,0
468.24,-1.072,0.28,0.269,0
468.32,-1.078,0.381,0.21600000000000005,0
468.4,-0.8190000000000001,0.172,0.421,0
468.48,-0.902,0.214,0.062,0
468.56,-1.065,0.315,0.243,0
468.64,-0.968,0.06,0.096,0
468.72,-1.018,-0.041,-0.284,0
468.8,-0.967,-0.031,0.16399999999999998,0
468.88,-0.929,-0.041,0.333,0
468.96,-1.017,-0.008,-0.092,0
469.04,-0.987,0.024,0.141,0
469.12,-1.005,0.025,0.077,0
469.2,-1.007,-0.017,-0.051,0
469.28,-0.949,-0.027000000000000003,0.187,0
469.36,-1.01,-0.013,0.106,0
469.44,-0.981,-0.015,0.017,0
469.52,-0.996,-0.006,0.155,0
469.6,-0.993,-0.012,0.004,0
469.68,-0.974,-0.016,0.161,0
469.76,-1.001,0.003,0.031,0
469.84,-0.989,-0.011,0.07400000000000001,0
469.92,-0.986,-0.006,0.119,0
470.0,-0.997,0.009000000000000001,0.026,0
470.08,-0.986,-0.006999999999999999,0.08900000000000001,0
470.16,-0.989,-0.004,0.071,0
470.24,-0.99,-0.0,0.07200000000000001,0
470.32,-0.991,-0.002,0.052000000000000005,0
470.4,-0.984,0.0,0.076,0
470.48,-0.962,-0.009000000000000001,0.08199999999999999,0
470.56,-1.005,0.019,0.027000000000000003,0
470.64,-1.043,-0.002,0.046,0
470.72,-1.02,-0.054000000000000006,-0.023,0
470.8,-1.05,-0.07200000000000001,-0.021,0
470.88,-1.01,-0.17600000000000002,0.031,0
470.96,-0.977,-0.229,0.025,0
471.04,-0.99,-0.301,-0.048,0
471.12,-0.867,-0.406,-0.036000000000000004,0
471.2,-0.78,-0.456,-0.086,0
471.28,-0.675,-0.362,-0.14,0
471.36,-0.595,-0.452,-0.6679999999999999,0
471.44,-0.514,-0.391,-0.998,0
471.52,-0.589,-0.213,-0.866,0
471.6,-0.541,-0.231,-0.85,0
471.68,-0.493,-0.068,-0.941,0
471.76,-0.491,-0.033,-0.8240000000000001,0
471.84,-0.503,0.002,-0.8320000000000001,0
471.92,-0.524,0.044,-0.8290000000000001,0
472.0,-0.594,0.071,-0.907,0
472.08,-0.464,0.113,-1.022,0
472.16,-0.508,0.069,-1.002,0
472.24,-0.451,-0.039,-0.912,0
472.32,-0.308,-0.239,-0.992,0
472.4,-0.165,-0.442,-1.208,0
472.48,-0.163,-0.563,-0.8959999999999999,0
472.56,-0.275,-0.539,-0.598,0
472.64,-0.251,-0.5820000000000001,-0.633,0
472.72,0.14800000000000002,-0.6829999999999999,-0.7190000000000001,0
472.8,0.118,-0.531,-0.855,0
472.88,0.47,-0.35100000000000003,-0.922,0
472.96,1.045,-0.204,-0.927,0
473.04,1.194,-0.026,-0.606,0
473.12,0.8290000000000001,-0.187,-0.551,0
473.2,0.726,-0.261,-0.505,0
473.28,0.884,-0.174,-0.324,0
473.36,0.715,-0.11,-0.242,0
473.44,0.7140000000000001,-0.298,-0.436,0
473.52,0.6509999999999999,-0.498,-0.5760000000000001,0
473.6,0.625,-0.467,-0.28800000000000003,0
473.68,0.687,-0.41,-0.285,0
473.76,0.584,-0.385,-0.412,0
473.84,0.542,-0.471,-0.469,0
473.92,0.474,-0.589,-0.615,0
474.0,0.635,-0.6729999999999999,-0.606,0
474.08,0.343,-0.924,-1.033,0
474.16,0.14800000000000002,-0.8809999999999999,-0.6759999999999999,0
474.24,0.454,-0.765,-0.625,0
474.32,0.224,-0.727,-0.93,0
474.4,0.07200000000000001,-0.799,-0.792,0
474.48,0.255,-0.6629999999999999,-0.633,0
474.56,0.246,-0.495,-0.797,0
474.64,0.15,-0.472,-0.969,0
474.72,0.16899999999999998,-0.581,-0.763,0
474.8,0.255,-0.64,-0.643,0
474.88,0.371,-0.6629999999999999,-0.633,0
474.96,0.395,-0.6779999999999999,-0.568,0
475.04,0.3670000000000001,-0.825,-0.5660000000000001,0
475.12,0.353,-0.726,-0.59,0
475.2,0.303,-0.601,-0.4,0
475.28,0.242,-0.625,-0.242,0
475.36,0.16,-0.693,-0.445,0
475.44,0.099,-0.6920000000000001,-0.662,0
475.52,0.084,-0.725,-0.726,0
475.6,-0.114,-0.733,-0.507,0
475.68,-0.101,-0.889,-0.396,0
475.76,-0.327,-0.705,-0.445,0
475.84,-0.135,-0.439,-0.466,0
475.92,-0.021,-0.7490000000000001,-0.858,0
476.0,-0.038,-0.743,-1.22,0
476.08,0.541,-0.478,-1.11,0
476.16,0.446,-0.695,-1.342,0
476.24,-0.223,-0.83,-1.127,0
476.32,-0.039,-0.561,-0.7959999999999999,0
476.4,0.524,-0.369,-0.447,0
476.48,-0.029,-0.14300000000000002,-0.951,0
476.56,-0.184,-0.266,-0.723,0
476.64,0.192,-0.593,-0.946,0
476.72,0.325,-0.795,-1.288,0
476.8,0.094,-0.6809999999999999,-0.6829999999999999,0
476.88,0.405,-0.701,-0.473,0
476.96,0.848,-0.675,-0.563,0
477.04,0.767,-0.438,-0.625,0
477.12,0.634,-0.221,-0.534,0
477.2,0.7290000000000001,-0.235,-0.316,0
477.28,0.8220000000000001,-0.373,-0.55,0
477.36,0.722,-0.662,-0.799,0
477.44,0.5,-0.597,-0.745,0
477.52,0.35700000000000004,-0.503,-0.754,0
477.6,0.153,-0.546,-0.5870000000000001,0
477.68,0.329,-0.882,-0.177,0
477.76,0.358,-0.862,-0.031,0
477.84,0.361,-0.693,-0.241,0
477.92,0.371,-0.993,-0.26,0
478.0,0.462,-1.146,-0.292,0
478.08,0.662,-0.6759999999999999,-0.336,0
478.16,0.601,-0.608,-0.515,0
478.24,0.28300000000000003,-0.812,-0.282,0
478.32,0.47,-0.6890000000000001,-0.259,0
478.4,0.407,-0.8,-0.248,0
478.48,0.336,-0.857,-0.264,0
478.56,0.457,-1.08,-0.324,0
478.64,0.436,-1.048,-0.4270000000000001,0
478.72,0.205,-0.649,-0.46,0
478.8,0.355,-0.853,-0.35200000000000004,0
478.88,0.425,-0.752,-0.158,0
478.96,0.265,-0.836,-0.08900000000000001,0
479.04,0.304,-0.843,-0.153,0
479.12,0.36,-0.922,-0.226,0
479.2,0.508,-1.127,-0.265,0
479.28,0.521,-0.943,-0.371,0
479.36,0.428,-0.655,-0.496,0
479.44,0.358,-0.8440000000000001,-0.311,0
479.52,0.312,-0.685,-0.259,0
479.6,0.35700000000000004,-0.78,-0.29600000000000004,0
479.68,0.32,-0.79,-0.278,0
479.76,0.384,-1.012,-0.332,0
479.84,0.332,-1.238,-0.445,0
479.92,0.127,-0.715,-0.406,0
480.0,0.174,-0.703,-0.505,0
480.08,0.269,-0.899,-0.332,0
480.16,0.231,-0.731,-0.281,0
480.24,0.287,-0.825,-0.275,0
480.32,0.34600000000000003,-0.894,-0.333,0
480.4,0.446,-1.114,-0.422,0
480.48,0.532,-0.953,-0.429,0
480.56,0.345,-0.452,-0.434,0
480.64,0.416,-0.8809999999999999,-0.463,0
480.72,0.4,-0.733,-0.338,0
480.8,0.4320000000000001,-0.772,-0.335,0
480.88,0.43,-0.795,-0.32,0
480.96,0.398,-0.903,-0.31,0
481.04,0.393,-1.185,-0.342,0
481.12,0.343,-0.906,-0.294,0
481.2,0.212,-0.475,-0.243,0
481.28,0.313,-1.033,-0.304,0
481.36,0.325,-0.922,-0.221,0
481.44,0.298,-0.847,-0.223,0
481.52,0.267,-0.887,-0.259,0
481.6,0.222,-0.821,-0.282,0
481.68,0.239,-0.804,-0.348,0
481.76,0.534,-1.131,-0.502,0
481.84,0.467,-0.7240000000000001,-0.267,0
481.92,0.507,-0.557,-0.35100000000000003,0
482.0,0.735,-0.851,-0.383,0
482.08,0.612,-0.762,-0.318,0
482.16,0.54,-0.757,-0.348,0
482.24,0.537,-0.7709999999999999,-0.299,0
482.32,0.507,-0.763,-0.251,1
482.4,0.47,-0.833,-0.265,1
482.48,0.336,-0.882,-0.269,1
482.56,0.27,-0.8759999999999999,-0.252,1
482.64,0.279,-0.917,-0.207,1
482.72,0.233,-0.949,-0.215,1
482.8,0.245,-0.935,-0.16699999999999998,1
482.88,0.195,-0.928,-0.173,1
482.96,0.158,-0.938,-0.183,1
483.04,0.168,-0.933,-0.193,1
483.12,0.2,-0.903,-0.183,1
483.2,0.158,-0.97,-0.247,1
483.28,0.245,-0.925,-0.232,1
483.36,0.34700000000000003,-0.897,-0.183,1
483.44,0.3720000000000001,-0.901,-0.187,1
483.52,0.412,-0.983,-0.229,1
483.6,0.449,-0.981,-0.232,1
483.68,0.414,-0.825,-0.182,1
483.76,0.413,-0.684,-0.222,1
483.84,0.458,-0.935,-0.294,1
483.92,0.409,-0.894,-0.182,1
484.0,0.369,-0.74,-0.151,1
484.08,0.38,-0.852,-0.189,1
484.16,0.369,-0.856,-0.17,1
484.24,0.379,-0.916,-0.185,1
484.32,0.384,-1.155,-0.278,1
484.4,0.354,-0.967,-0.363,1
484.48,0.174,-0.649,-0.338,1
484.56,0.229,-0.917,-0.29600000000000004,1
484.64,0.318,-0.913,-0.197,1
484.72,0.233,-0.8220000000000001,-0.08800000000000001,1
484.8,0.253,-0.884,-0.069,1
484.88,0.271,-0.911,-0.085,1
484.96,0.308,-1.013,-0.14,1
485.04,0.441,-1.154,-0.206,1
485.12,0.369,-0.88,-0.256,1
485.2,0.363,-0.654,-0.34,1
485.28,0.423,-0.873,-0.37,1
485.36,0.34700000000000003,-0.821,-0.239,1
485.44,0.3670000000000001,-0.809,-0.257,1
485.52,0.369,-0.8540000000000001,-0.218,1
485.6,0.342,-0.8909999999999999,-0.208,1
485.68,0.396,-0.996,-0.233,1
485.76,0.361,-1.172,-0.381,1
485.84,0.173,-0.687,-0.396,1
485.92,0.199,-0.7170000000000001,-0.35200000000000004,1
486.0,0.344,-0.8540000000000001,-0.203,1
486.08,0.3,-0.792,-0.126,1
486.16,0.35100000000000003,-0.8109999999999999,-0.008,0
486.24,0.316,-0.398,0.001,0
486.32,0.222,-0.34700000000000003,-0.068,0
486.4,0.726,-1.456,-0.105,0
486.48,0.339,-0.917,-0.625,0
486.56,0.16699999999999998,-0.091,-0.769,0
486.64,0.315,-0.117,-0.573,0
486.72,0.8440000000000001,-0.166,-0.69,0
486.8,0.726,-0.399,-0.987,0
486.88,0.274,-0.448,-1.103,0
486.96,-0.8540000000000001,0.022,-0.979,0
487.04,-0.948,0.601,-2.783,0
487.12,0.35600000000000004,-0.361,-2.71,0
487.2,-1.328,0.718,-0.978,0
487.28,-0.233,-0.005,0.249,0
487.36,-0.21,-0.627,-0.762,0
487.44,-1.37,0.204,-0.204,0
487.52,-0.925,-0.481,-0.116,0
487.6,-0.853,-0.318,-0.011,0
487.68,-1.175,-0.161,-0.187,0
487.76,-0.626,-0.458,-0.118,0
487.84,-0.635,-0.779,-0.149,0
487.92,-0.7509999999999999,-0.705,-0.294,0
488.0,-0.7190000000000001,-0.7,-0.328,0
488.08,-0.7290000000000001,-0.612,-0.297,0
488.16,-0.764,-0.5760000000000001,-0.226,0
488.24,-0.747,-0.585,-0.21600000000000005,0
488.32,-0.732,-0.607,-0.249,0
488.4,-0.7440000000000001,-0.6,-0.263,0
488.48,-0.754,-0.586,-0.27,0
488.56,-0.7879999999999999,-0.63,-0.299,0
488.64,-0.728,-0.625,-0.282,0
488.72,-0.677,-0.652,-0.328,0
488.8,-0.674,-0.7090000000000001,-0.28800000000000003,0
488.88,-0.698,-0.6579999999999999,-0.277,0
488.96,-0.726,-0.617,-0.231,0
489.04,-0.741,-0.701,-0.112,0
489.12,-0.6920000000000001,-0.672,-0.07400000000000001,0
489.2,-0.715,-0.617,-0.002,0
489.28,-0.726,-0.6679999999999999,0.061,0
489.36,-0.72,-0.609,0.081,0
489.44,-0.722,-0.638,-0.04,0
489.52,-0.7709999999999999,-0.552,-0.039,0
489.6,-0.762,-0.534,0.12,0
489.68,-0.6559999999999999,-0.649,0.125,0
489.76,-0.6990000000000001,-0.599,0.06,0
489.84,-0.6940000000000001,-0.583,-0.001,0
489.92,-0.765,-0.6990000000000001,-0.073,0
490.0,-0.6990000000000001,-0.6459999999999999,-0.211,0
490.08,-0.655,-0.636,-0.24,0
490.16,-0.826,-0.588,-0.438,0
490.24,-0.772,-0.487,-0.54,0
490.32,-0.691,-0.457,-0.532,0
490.4,-0.644,-0.433,-0.561,0
490.48,-0.565,-0.38,-0.593,0
490.56,-0.517,-0.334,-0.918,0
490.64,-0.404,-0.3670000000000001,-0.953,0
490.72,-0.4,-0.212,-1.139,0
490.8,-0.487,-0.524,-1.054,0
490.88,-0.401,-0.67,-0.7090000000000001,0
490.96,0.103,-1.1,-0.6709999999999999,0
491.04,0.025,-0.974,-0.632,0
491.12,-0.081,-0.6759999999999999,-0.695,0
491.2,0.342,-0.6859999999999999,-0.457,0
491.28,0.738,-0.6409999999999999,-0.7140000000000001,0
491.36,0.928,-0.285,-0.422,0
491.44,0.728,-0.119,-0.36,0
491.52,0.425,-0.273,-0.396,0
491.6,0.8320000000000001,-0.39,-0.531,0
491.68,1.026,-0.405,-0.342,0
491.76,0.828,-0.43,-0.251,0
491.84,0.815,-0.108,-0.482,0
491.92,0.738,-0.27,-0.556,0
492.0,0.6920000000000001,-0.5529999999999999,-0.397,0
492.08,0.613,-0.417,-0.314,0
492.16,0.69,-0.53,-0.23,0
492.24,0.5710000000000001,-0.526,-0.254,0
492.32,0.455,-0.513,-0.324,0
492.4,0.573,-0.593,-0.424,0
492.48,0.747,-0.765,-0.979,0
492.56,0.289,-0.7809999999999999,-1.014,0
492.64,0.393,-0.691,-0.8540000000000001,0
492.72,0.399,-0.775,-0.818,0
492.8,0.326,-0.622,-0.835,0
492.88,0.478,-0.5489999999999999,-0.757,0
492.96,0.364,-0.532,-0.627,0
493.04,0.19,-0.417,-0.7240000000000001,0
